fire_year,general_cause_desc,isNaturalCaused,true_cause,assessment_hectares,current_size,fire_spread_rate,fire_type,fire_position_on_slope,weather_conditions_over_fire,temperature,relative_humidity,wind_direction,wind_speed
2006,Resident,0,Burning Substance,0.01,0.01,0.5,Surface,Flat,Cloudy,32,33,SW,5
2006,Lightning,1,,0.2,0.3,5,Surface,Flat,Clear,32,30,SE,10
2006,Lightning,1,,0.2,0.2,1,Surface,Flat,CB Dry,30.6,42,S,23
2006,Lightning,1,,0.01,0.2,1,Surface,Flat,CB Dry,30.6,42,S,23
2006,Lightning,1,,0.01,0.05,0,Surface,Flat,Cloudy,28,32,S,10
2006,Lightning,1,,0.1,0.01,10,Surface,Flat,CB Dry,27,30,SE,25
2006,Power Line Industry,0,,0.01,0.01,0,Surface,Flat,Cloudy,21,70,W,5
2006,Recreation,0,Abandoned Fire,0.1,0.1,0,Surface,Flat,Cloudy,20,90,N,5
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,20,56,CLM,0
2006,Lightning,1,,0.1,0.1,0,Surface,Flat,Cloudy,17,65,N,5
2006,Lightning,1,,0.1,0.2,0,Surface,Upper 1/3,CB Dry,22,50,SE,5
2006,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,Cloudy,24,60,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Middle 1/3,Cloudy,17.5,70,S,7
2006,Resident,0,Burning Substance,0.01,0.01,0,Surface,Flat,Clear,32,28,W,10
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,20,85,CLM,0
2006,Railroad,0,Unpredictable Event,0.5,0.2,1,Surface,Upper 1/3,Clear,24,15,NW,5
2006,Lightning,1,,0.01,0.02,1,Surface,Flat,Cloudy,19,35,NE,15
2006,Railroad,0,Unpredictable Event,0.2,0.5,1,Surface,Upper 1/3,Clear,24,15,NW,5
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,28,52,NE,8
2006,Lightning,1,,15,66.1,10,Crown,Flat,CB Dry,19,40,NW,10
2006,Oil & Gas Industry,0,Burning Substance,0.2,0.2,2,Surface,Flat,Clear,21,32,SW,25
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,16,83,CLM,0
2006,Resident,0,Unsafe Fire,0.02,0.02,0,Surface,Flat,Clear,28,30,W,5
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,24,33,E,9
2006,Lightning,1,,1.5,0.8,3,Surface,Flat,Cloudy,25,35,SW,15
2006,Other Industry,0,Burning Substance,0.01,0.02,0,Surface,Flat,Clear,27,41,CLM,0
2006,Other Industry,0,Burning Substance,0.01,0.01,0,Surface,Flat,Clear,27,41,CLM,0
2006,Recreation,0,Abandoned Fire,0.5,1.6,2,Surface,Flat,Clear,20,35,W,10
2006,Lightning,1,,0.5,0.9,2,Surface,Flat,CB Dry,18,47,W,10
2006,Recreation,0,Abandoned Fire,0.1,0.1,0,Ground,Flat,CB Dry,19,40,NW,10
2006,Lightning,1,,0.1,0.25,0.1,Ground,Flat,Clear,30,35,E,5
2006,Resident,0,Unpredictable Event,0.01,0.01,0,Surface,Flat,Clear,12,80,CLM,0
2006,Lightning,1,,0.02,0.02,0,Ground,Flat,Cloudy,17,45,W,10
2006,Lightning,1,,0.01,0.01,0.5,Surface,Flat,CB Wet,24.5,40,NW,19
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,21,61,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Clear,19,60,NW,5
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,20,55,SE,15
2006,Recreation,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,27,20,CLM,0
2006,Lightning,1,,0.5,0.98,0.1,Surface,Flat,Clear,20,50,CLM,0
2006,Lightning,1,,0.5,0.5,0,Ground,Flat,Cloudy,21.4,36,NW,5
2006,Lightning,1,,0.01,0.1,0,Crown,Flat,Rainshowers,22,70,SW,5
2006,Lightning,1,,0.5,1.2,1,Surface,Upper 1/3,Cloudy,12,50,SW,30
2006,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,Cloudy,20,69,NW,5
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Cloudy,5,50,CLM,0
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,27,40,SW,8
2006,Lightning,1,,0.5,0.5,5,Ground,Flat,Clear,29,52,SE,25
2006,Lightning,1,,3,3,0,Surface,Flat,Clear,35,25,SE,10
2006,Lightning,1,,0.02,0.02,0,Surface,Flat,Clear,35,24,SE,10
2006,Lightning,1,,1,6.4,1,Surface,Flat,Clear,31,26,SW,33
2006,Lightning,1,,0.01,0.01,1,Surface,Flat,Cloudy,23,40,E,5
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,26,55,W,10
2006,Lightning,1,,2,0.36,2,Crown,Flat,Cloudy,27,43,W,17
2006,Lightning,1,,0.01,0.01,1,Surface,Flat,Clear,33,25,SE,25
2006,Lightning,1,,0.2,0.2,5,Crown,Flat,CB Wet,19,80,S,15
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,19,85,W,4
2006,Lightning,1,,0.01,0.5,1,Surface,Middle 1/3,CB Wet,17,90,SW,5
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,20,30,W,10
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,20,60,CLM,0
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,CB Wet,20,40,SE,10
2006,Lightning,1,,0.01,0.01,0.1,Ground,Flat,CB Wet,20,50,SE,10
2006,Lightning,1,,0.01,0.01,0,Surface,Middle 1/3,CB Wet,20,50,W,10
2006,Lightning,1,,0.03,0.03,0,Surface,Lower 1/3,CB Wet,28,75,W,20
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,22,55,CLM,0
2006,Lightning,1,,0.01,0.01,1,Surface,Bottom,CB Dry,30,30,E,10
2006,Lightning,1,,0.1,0.5,5,Crown,Middle 1/3,Cloudy,20,50,E,8
2006,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,Cloudy,20,35,CLM,0
2006,Lightning,1,,0.01,0.01,2,Crown,Flat,Clear,26,25,SE,13
2006,Lightning,1,,0.01,0.01,0,Surface,Bottom,CB Dry,18,40,NE,2
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,18,60,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Clear,26,35,SW,4
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,25,18,W,15
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,20,60,N,5
2006,Resident,0,Unattended Fire,0.01,0.01,0,Surface,Flat,Cloudy,19,50,CLM,0
2006,Lightning,1,,0.01,0.01,1,Surface,Flat,Cloudy,20,35,W,20
2006,Lightning,1,,0.01,0.01,0,Ground,Bottom,CB Wet,20,30,W,10
2006,Lightning,1,,0.03,0.03,0.1,Surface,Flat,Cloudy,23,43,W,20
2006,Lightning,1,,0.5,0.5,0,Ground,Flat,Cloudy,18,70,NE,10
2006,Lightning,1,,0.2,0.2,0.1,Surface,Flat,CB Wet,24,60,W,15
2006,Lightning,1,,0.01,0.01,1,Surface,Flat,CB Wet,24,60,W,15
2006,Lightning,1,,2,4.1,0,Ground,Flat,Cloudy,17,65,N,5
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,28,39,W,6
2006,Lightning,1,,0.05,0.05,0.1,Surface,Flat,Clear,32,22,NW,5
2006,Lightning,1,,0.2,0.2,2,Surface,Flat,Cloudy,30,17,W,7
2006,Lightning,1,,0.2,0.04,0.5,Surface,Flat,Clear,32,30,W,5
2006,Lightning,1,,2.5,3.6,2,Surface,Flat,Clear,28,34,NW,10
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,14,60,CLM,0
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,24,25,CLM,0
2006,Lightning,1,,0.01,0.01,0.5,Surface,Flat,CB Wet,28,100,SW,15
2006,Lightning,1,,0.25,0.12,1,Surface,Lower 1/3,Cloudy,21,60,CLM,0
2006,Oil & Gas Industry,0,Unpredictable Event,0.01,0.01,0,Ground,Flat,Clear,21,33,W,6
2006,Restart,0,,0.01,0.01,0,Ground,Flat,Cloudy,17.5,62,SW,7
2006,Lightning,1,,0.05,0.42,5,Surface,Upper 1/3,Cloudy,15,27,SE,24
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Lower 1/3,Clear,22,35,SE,15
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,25,81,SE,15
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,22,35,SW,5
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Lower 1/3,Clear,22,35,SW,15
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Middle 1/3,Clear,20,35,SW,5
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,22,35,SW,15
2006,Lightning,1,,0.1,0.1,0.1,Ground,Flat,Clear,17,45,W,5
2006,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,Cloudy,18,66,W,40
2006,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,Cloudy,15,68,W,20
2006,Lightning,1,,1,5.7,3,Crown,Flat,Clear,31,65,NW,5
2006,Oil & Gas Industry,0,Unpredictable Event,0.5,0.7,0,Ground,Flat,Cloudy,15,71,SW,2
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,25,19,SE,5
2006,Lightning,1,,0.01,0.01,1,Ground,Flat,CB Wet,12.5,95,NW,10
2006,Lightning,1,,0.01,0.01,1,Surface,Flat,CB Wet,12.5,95,NE,10
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,19,30,W,10
2006,Lightning,1,,0.01,0.01,1,Ground,Flat,CB Wet,12.5,95,NW,10
2006,Lightning,1,,0.7,1.8,2,Crown,Flat,Cloudy,28,38,W,5
2006,Lightning,1,,0.01,0.01,1,Ground,Flat,CB Wet,12.5,95,NW,10
2006,Resident,0,Permit Related,0.01,0.01,0,Ground,Flat,Clear,23,55,W,15
2006,Lightning,1,,0.01,0.01,0,Ground,Middle 1/3,CB Wet,22,35,SW,10
2006,Resident,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Cloudy,18,74,S,11
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,23,35,NW,10
2006,Lightning,1,,0.3,0.3,0.5,Surface,Flat,Clear,27,38,S,8
2006,Railroad,0,,0.05,0.05,0.5,Surface,Lower 1/3,Cloudy,22,18,NW,10
2006,Lightning,1,,0.5,5.3,5,Surface,Flat,Clear,30,35,SE,25
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,22,26,NW,5
2006,Lightning,1,,1,0.8,0,Surface,Bottom,Clear,18,45,SW,40
2006,Lightning,1,,1,1.2,0.2,Surface,Flat,Cloudy,20,53,W,30
2006,Lightning,1,,0.1,0.02,0,Surface,Bottom,Clear,20,46,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,CB Dry,30,30,W,10
2006,Lightning,1,,0.01,0.01,1,Surface,Flat,Cloudy,17,50,N,5
2006,Lightning,1,,0.01,0.01,1,Crown,Flat,Cloudy,25,50,E,5
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Lower 1/3,Clear,25,20,NW,5
2006,Lightning,1,,0.1,0.1,0.1,Ground,Flat,Clear,24,54,NW,20
2006,Lightning,1,,0.1,0.1,0.1,Surface,Middle 1/3,Cloudy,21.5,35,N,5
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,18,50,S,5
2006,Restart,0,,0.1,0.1,2,Surface,Lower 1/3,Cloudy,22,50,SW,10
2006,Lightning,1,,0.2,0.3,0.5,Surface,Flat,Clear,29,40,W,8
2006,Lightning,1,,0.01,0.02,1,Surface,Flat,Clear,22,60,CLM,0
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Flat,Clear,21,54,W,5
2006,Lightning,1,,0.1,0.1,0,Surface,Lower 1/3,Cloudy,20,50,W,10
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Cloudy,20,22,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,CB Wet,13,80,CLM,0
2006,Resident,0,Unpredictable Event,0.65,1.4,0,Ground,Flat,CB Dry,30,27,W,16
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,21,85,W,10
2006,Lightning,1,,0.03,0.03,0.5,Surface,Flat,Rainshowers,27,45,SE,10
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,21,85,W,10
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,21,85,W,10
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Ground,Lower 1/3,Cloudy,27,45,CLM,0
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Bottom,Cloudy,30,30,W,5
2006,Lightning,1,,0.01,0.01,0.1,Ground,Flat,Cloudy,30,34,NE,2
2006,Undetermined,0,,0.01,0.01,0,Surface,Flat,CB Wet,22.4,68,W,1
2006,Lightning,1,,0.01,0.01,0.1,Surface,Flat,Clear,28,34,W,5
2006,Lightning,1,,0.01,0.01,0.2,Surface,Flat,Clear,20,60,W,2
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Upper 1/3,Clear,27,30,CLM,0
2006,Lightning,1,,0.1,0.1,0.5,Surface,Flat,Cloudy,29,35,SW,10
2006,Lightning,1,,0.01,0.01,0.1,Surface,Middle 1/3,CB Wet,23,60,CLM,0
2006,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Cloudy,13,75,NW,5
2006,Lightning,1,,0.1,0.1,0,Ground,Flat,Cloudy,13,80,N,5
2006,Lightning,1,,0.2,1.3,2,Surface,Flat,Clear,24,50,SE,10
2006,Lightning,1,,0.01,0.01,1,Ground,Flat,Clear,22,27,W,10
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,31,20,SE,15
2006,Lightning,1,,0.01,0.01,0,Ground,Upper 1/3,Cloudy,14,49,S,20
2006,Lightning,1,,0.01,930,1,Surface,Flat,Clear,23,33,W,6
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Cloudy,21,55,CLM,0
2006,Lightning,1,,0.01,0.01,0.1,Surface,Middle 1/3,Cloudy,12,50,SW,5
2006,Lightning,1,,10,206.5,5,Crown,Flat,Clear,32,52,N,27
2006,Lightning,1,,1.2,7.2,1,Crown,Flat,Cloudy,28,60,SW,12
2006,Resident,0,Burning Substance,0.01,0.02,0,Surface,Flat,Cloudy,18,65,CLM,0
2006,Lightning,1,,0.01,6124,5,Crown,Upper 1/3,Clear,22,56,NW,17
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,20,35,SW,15
2006,Lightning,1,,0.5,0.5,1,Surface,Flat,Clear,26,55,NW,5
2006,Lightning,1,,0.2,0.2,1,Surface,Flat,Cloudy,17,32,N,7
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,22,60,E,10
2006,Lightning,1,,0.05,0.05,0,Ground,Flat,Clear,25,60,CLM,0
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,25,60,CLM,0
2006,Lightning,1,,0.02,0.03,5,Surface,Flat,Cloudy,23,50,SE,5
2006,Forest Industry,0,Unpredictable Event,0.01,0.01,0,Ground,Flat,Clear,28,28,CLM,0
2006,Lightning,1,,0.1,0.2,0.1,Surface,Flat,CB Wet,27,40,W,5
2006,Lightning,1,,0.1,0.1,2,Surface,Flat,Clear,18,37,S,20
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Rainshowers,20,55,NW,10
2006,Lightning,1,,0.1,0.1,0,Ground,Flat,CB Dry,26,56,CLM,0
2006,Recreation,0,Hot Exhaust,0.1,0.2,0,Surface,Flat,Clear,19,35,CLM,0
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Bottom,Cloudy,18,60,W,10
2006,Resident,0,Burning Substance,0.01,0.1,0,Surface,Flat,Rainshowers,11,100,W,25
2006,Lightning,1,,0.1,0.1,0.5,Surface,Flat,CB Wet,20,76,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,24,63,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,19,70,CLM,0
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,CB Dry,28,45,CLM,0
2006,Lightning,1,,0.1,0.1,0,Surface,Flat,Cloudy,18,70,W,7
2006,Oil & Gas Industry,0,Burning Substance,0.01,0.01,0,Ground,Flat,Clear,24,30,S,20
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,23,70,CLM,0
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,31,75,CLM,0
2006,Lightning,1,,0.01,0.03,0.1,Surface,Flat,Clear,32,40,CLM,0
2006,Lightning,1,,0.1,0.2,0.2,Surface,Flat,Cloudy,25,65,W,4
2006,Lightning,1,,0.01,0.01,0.1,Surface,Flat,Rainshowers,18,65,E,10
2006,Resident,0,Unpredictable Event,2,1.7,0.1,Surface,Flat,Clear,32,30,W,10
2006,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Upper 1/3,Cloudy,23,73,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Clear,20,35,CLM,0
2006,Lightning,1,,0.03,0.03,0.5,Surface,Flat,Clear,18,21,E,4
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,22,64,CLM,0
2006,Lightning,1,,0.1,0.14,0,Ground,Flat,Clear,33,20,SW,10
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,18,65,CLM,0
2006,Lightning,1,,0.01,0.01,0,Ground,Upper 1/3,Clear,18,65,CLM,0
2006,Lightning,1,,0.01,0.01,0.1,Surface,Flat,CB Dry,25,35,CLM,0
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,22,63,NE,3
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,22,63,NE,3
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Cloudy,30,73,CLM,0
2006,Lightning,1,,0.25,0.08,3,Surface,Flat,Clear,36,24,SE,10
2006,Resident,0,Hot Exhaust,0.01,0.01,0,Surface,Flat,CB Wet,21,50,SE,10
2006,Lightning,1,,0.01,0.02,0.5,Surface,Middle 1/3,Clear,18,50,W,10
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,22,54,SE,15
2006,Resident,0,Permit Related,0.06,0.06,0,Surface,Flat,Cloudy,22,47,W,5
2006,Lightning,1,,5,43.35,3,Surface,Flat,CB Dry,20,45,NW,15
2006,Power Line Industry,0,Unpredictable Event,0.01,0.01,0,Ground,Flat,Cloudy,20,53,W,12
2006,Lightning,1,,0.2,0.9,1,Ground,Flat,Cloudy,24,74,SW,13
2006,Other Industry,0,Unattended Fire,0.1,0.1,0.5,Surface,Flat,Clear,29,35,SW,4
2006,Lightning,1,,1,0.2,1,Ground,Flat,Cloudy,28,37,W,15
2006,Recreation,0,Hot Exhaust,0.01,0.02,5,Surface,Flat,Clear,26,30,SW,10
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,23,39,CLM,0
2006,Resident,0,Unsafe Fire,0.01,0.01,0,Surface,Flat,Clear,25,29,SE,5
2006,Lightning,1,,0.01,0.01,1,Surface,Flat,Clear,22,39,W,3
2006,Lightning,1,,0.1,0.2,1,Ground,Flat,Cloudy,19,45,W,23
2006,Lightning,1,,0.4,0.4,0.5,Surface,Flat,Cloudy,20,35,W,20
2006,Lightning,1,,0.1,0.1,0.5,Ground,Upper 1/3,Clear,26.4,42,W,20
2006,Lightning,1,,1,1,1,Surface,Flat,Clear,26,17,SW,15
2006,Lightning,1,,0.05,0.05,0.5,Surface,Flat,Clear,22,40,W,22
2006,Lightning,1,,1,7400,5,Crown,Flat,Clear,22,24,SW,25
2006,Lightning,1,,0.01,0.7,0.2,Ground,Flat,Clear,20,30,W,20
2006,Lightning,1,,1.5,1.7,0.5,Surface,Flat,Clear,15,35,W,15
2006,Resident,0,Burning Substance,0.01,0.01,0,Ground,Flat,Clear,25,35,W,10
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,21,40,SE,20
2006,Lightning,1,,0.01,0.05,2,Crown,Flat,Clear,28,35,SE,5
2006,Lightning,1,,0.3,5.6,2,Crown,Flat,CB Dry,30.6,42,S,23
2006,Lightning,1,,0.5,3,5,Crown,Flat,CB Dry,30.6,42,S,23
2006,Lightning,1,,0.01,0.01,0.1,Surface,Flat,Clear,25,30,S,15
2006,Lightning,1,,2,2,1,Surface,Flat,Clear,13,45,W,20
2006,Lightning,1,,0.01,0.01,0.1,Surface,Flat,Cloudy,21,60,E,2
2006,Lightning,1,,0.01,0.02,0.1,Surface,Flat,Clear,23,60,N,6
2006,Forest Industry,0,Abandoned Fire,0.1,1.9,0.1,Surface,Flat,Clear,20,30,W,20
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Clear,22,67,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Upper 1/3,CB Wet,26,30,W,20
2006,Lightning,1,,0.2,0.2,1,Surface,Flat,Cloudy,27,38,NW,5
2006,Lightning,1,,0.01,0.05,0,Surface,Middle 1/3,Cloudy,21,45,SE,10
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Rainshowers,20,75,W,7
2006,Lightning,1,,0.2,0.2,1.5,Crown,Flat,CB Wet,24,60,W,15
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,21,85,W,1
2006,Lightning,1,,0.5,1.5,5,Crown,Flat,CB Wet,26,30,W,15
2006,Lightning,1,,0.02,0.02,0,Ground,Flat,Clear,21,38,SW,18
2006,Lightning,1,,0.01,0.01,0.1,Surface,Upper 1/3,Clear,18.7,68,W,4
2006,Lightning,1,,0.07,0.07,0.5,Surface,Flat,Cloudy,29,35,SW,10
2006,Lightning,1,,0.05,0.1,1,Surface,Flat,Clear,25,40,NW,10
2006,Lightning,1,,0.02,0.2,0,Ground,Flat,Cloudy,18,78,W,4
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,29,35,SE,5
2006,Lightning,1,,5,6.5,10,Crown,Flat,CB Dry,19,40,NW,10
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,23,47,SE,10
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,17,55,W,5
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,16,50,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Lower 1/3,Cloudy,9,91,NW,9
2006,Lightning,1,,0.1,0.1,1,Surface,Flat,Cloudy,18,60,NW,13
2006,Power Line Industry,0,Unpredictable Event,0.01,0.01,0,Ground,Flat,Clear,10,79,CLM,0
2006,Lightning,1,,1,0.8,0.5,Surface,Flat,Cloudy,26,52,NW,9
2006,Lightning,1,,0.5,0.9,0,Ground,Bottom,Rainshowers,16.1,81,CLM,0
2006,Lightning,1,,0.4,0.6,0,Surface,Flat,Rainshowers,14,80,NW,2
2006,Lightning,1,,0.1,0.1,0,Surface,Flat,Cloudy,15,70,NW,7
2006,Lightning,1,,216,216,3.5,Surface,Flat,Clear,21,35,NE,10
2006,Resident,0,Permit Related,0.5,0.5,0,Surface,Flat,CB Wet,15,40,W,20
2006,Lightning,1,,0.1,0.1,0.1,Surface,Flat,Cloudy,20,37,W,2
2006,Lightning,1,,0.5,0.5,0.5,Surface,Flat,Clear,21,40,W,25
2006,Lightning,1,,0.05,0.08,1,Surface,Middle 1/3,Cloudy,12,50,SW,30
2006,Resident,0,Burning Substance,0.01,0.01,0,Ground,Flat,Clear,25,30,CLM,0
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Clear,26,37,NE,10
2006,Lightning,1,,0.01,0.01,0.1,Surface,Flat,CB Wet,25,60,SE,5
2006,Lightning,1,,0.01,0.1,0.1,Ground,Flat,CB Wet,22,21,SW,17
2006,Undetermined,0,,0.01,0.01,0.1,Surface,Flat,Clear,20,20,S,5
2006,Lightning,1,,0.2,0.2,0.5,Surface,Upper 1/3,Cloudy,15,60,W,15
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,26,23,NW,10
2006,Lightning,1,,0.4,0.5,1,Surface,Flat,Clear,22,30,S,20
2006,Resident,0,Permit Related,0.01,0.01,0,Ground,Flat,Cloudy,27,35,S,5
2006,Lightning,1,,0.1,0.1,0.1,Surface,Flat,Cloudy,24.5,56,NW,4
2006,Lightning,1,,0.8,0.4,0.1,Crown,Bottom,CB Dry,25,35,N,10
2006,Lightning,1,,0.3,0.09,0,Ground,Flat,Cloudy,16,70,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,31,20,SE,3
2006,Lightning,1,,0.1,0.1,0.5,Surface,Flat,Cloudy,22,38,W,7
2006,Lightning,1,,0.01,0.08,0.5,Surface,Flat,CB Dry,22,35,NW,15
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,18,71,W,5
2006,Lightning,1,,1,1,0.5,Surface,Flat,Cloudy,22,67,CLM,0
2006,Oil & Gas Industry,0,Burning Substance,0.5,0.7,5,Crown,Flat,Clear,26,28,S,4
2006,Lightning,1,,0.1,0.6,1,Ground,Flat,Cloudy,25,61,S,5
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,CB Wet,22,61,CLM,0
2006,Lightning,1,,0.01,0.01,0.1,Surface,Middle 1/3,Clear,25,30,CLM,0
2006,Resident,0,Unsafe Fire,0.2,0.2,2,Surface,Flat,Cloudy,28,35,SE,20
2006,Lightning,1,,4,14.3,10,Crown,Flat,Clear,25,60,NW,5
2006,Lightning,1,,0.1,0.3,0.1,Surface,Flat,Clear,31,44,N,5
2006,Lightning,1,,0.01,0.01,0,Ground,Flat,Cloudy,22,74,CLM,0
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,27.5,40,NW,25
2006,Lightning,1,,0.01,0.01,0.5,Surface,Flat,Cloudy,29,35,SW,10
2006,Lightning,1,,0.01,0.01,0.1,Ground,Flat,Cloudy,28,40,SE,5
2006,Lightning,1,,0.05,0.01,0.5,Surface,Flat,Clear,24,47,SE,1
2006,Lightning,1,,0.01,0.01,0.9,Surface,Flat,Cloudy,20,77,CLM,0
2006,Lightning,1,,0.01,0.01,0.1,Surface,Flat,CB Wet,21.5,64,W,5
2006,Lightning,1,,10,5900,10,Crown,Flat,Clear,26,24,W,15
2006,Lightning,1,,0.01,0.6,10,Crown,Flat,Clear,24,17,CLM,0
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Cloudy,23,50,SE,10
2006,Lightning,1,,1,1816,10,Crown,Middle 1/3,Clear,23,30,SE,15
2006,Lightning,1,,8,30,0,Ground,Flat,Cloudy,21,35,NE,10
2006,Lightning,1,,0.7,86.1,7,Surface,Flat,Clear,25,35,SE,25
2006,Lightning,1,,0.01,0.01,0,Surface,Flat,Cloudy,29,82,NE,12
2006,Recreation,0,Abandoned Fire,0.01,0.01,0,Surface,Flat,Clear,20,40,NW,5
2006,Resident,0,Burning Substance,0.01,0.01,0.5,Surface,Flat,Cloudy,11,32,SE,14
2006,Resident,0,Permit Related,0.01,0.01,0,Surface,Flat,Clear,20,49,SW,12
